Time,SUM(13procs)-MEM,SUM(13procs)-CPU
2023-03-01 23:15:38.286,871,0
2023-03-01 23:15:39.539,871,0
2023-03-01 23:15:40.803,871,0
2023-03-01 23:15:42.050,871,0
2023-03-01 23:15:43.293,871,0
2023-03-01 23:15:44.545,871,0
